2020-01-26 18:07:03	Message	Opening port
Port open
2020-01-26 18:07:48	Message	31.70	 0.03	26.15	 0.01	25.88	12.50	cooling
2020-01-26 18:07:49	Message	31.70	 0.02	26.16	 0.02	25.88	12.51	cooling
2020-01-26 18:07:50	Message	31.72	 0.04	26.13	-0.01	25.88	12.50	cooling
2020-01-26 18:07:51	Message	31.73	 0.04	26.15	 0.00	25.81	12.52	cooling
2020-01-26 18:07:52	Message	31.73	 0.05	26.13	-0.01	25.88	12.51	cooling
2020-01-26 18:07:53	Message	31.74	 0.05	26.15	 0.00	25.88	12.52	cooling
2020-01-26 18:07:54	Message	31.73	 0.04	26.15	 0.00	25.88	12.51	cooling
2020-01-26 18:07:55	Message	31.77	 0.06	26.15	 0.00	25.88	12.53	cooling
2020-01-26 18:07:56	Message	31.74	 0.03	26.15	 0.00	25.81	12.51	cooling
2020-01-26 18:07:57	Message	31.76	 0.04	26.15	 0.00	25.88	12.52	cooling
2020-01-26 18:07:58	Message	31.77	 0.05	26.12	-0.02	25.88	12.50	cooling
2020-01-26 18:07:59	Message	31.77	 0.05	26.15	 0.00	25.88	12.53	cooling
2020-01-26 18:08:00	Message	31.77	 0.04	26.16	 0.01	25.88	12.54	cooling
2020-01-26 18:08:01	Message	31.79	 0.05	26.13	-0.01	25.88	12.52	cooling
2020-01-26 18:08:02	Message	31.80	 0.06	26.15	 0.00	25.88	12.54	cooling
2020-01-26 18:08:03	Message	31.79	 0.04	26.16	 0.01	25.88	12.54	cooling
2020-01-26 18:08:04	Message	31.80	 0.05	26.16	 0.01	25.88	12.54	cooling
2020-01-26 18:08:05	Message	31.81	 0.05	26.15	 0.00	25.88	12.54	cooling
2020-01-26 18:08:06	Message	31.82	 0.06	26.15	 0.00	25.88	12.54	cooling
2020-01-26 18:08:07	Message	31.82	 0.05	26.16	 0.01	25.88	12.55	cooling
2020-01-26 18:08:08	Message	31.82	 0.05	26.17	 0.02	25.81	12.56	cooling
2020-01-26 18:08:09	Message	31.83	 0.05	26.15	-0.00	25.88	12.54	cooling
2020-01-26 18:08:10	Message	31.84	 0.06	26.16	 0.01	25.88	12
2020-01-26 18:08:10	Message	.56	cooling
2020-01-26 18:08:11	Message	31.84	 0.05	26.15	-0.00	25.88	12.54	cooling
2020-01-26 18:08:12	Message	31.86	 0.06	26.15	-0.00	25.88	12.55	cooling
2020-01-26 18:08:13	Message	31.86	 0.05	26.15	-0.00	25.88	12.55	cooling
2020-01-26 18:08:14	Message	31.87	 0.06	26.16	 0.01	25.88	12.57	cooling
2020-01-26 18:08:15	Message	31.87	 0.06	26.15	-0.00	25.88	12.55	cooling
2020-01-26 18:08:16	Message	31.88	 0.06	26.16	 0.01	25.88	12.57	cooling
2020-01-26 18:08:17	Message	31.88	 0.05	26.13	-0.01	25.88	12.54	cooling
2020-01-26 18:08:18	Message	31.89	 0.05	26.15	-0.00	25.88	12.55	cooling
2020-01-26 18:08:19	Message	31.89	 0.05	26.15	-0.00	25.88	12.55	cooling
2020-01-26 18:08:20	Message	31.89	 0.04	26.16	 0.01	25.88	12.56	cooling
2020-01-26 18:08:21	Message	31.90	 0.05	26.15	-0.00	25.88	12.56	cooling
2020-01-26 18:08:22	Message	31.90	 0.05	26.16	 0.01	25.88	12.56	cooling
2020-01-26 18:08:23	Message	31.90	 0.04	26.15	-0.00	25.88	12.55	cooling
2020-01-26 18:08:24	Message	31.91	 0.04	26.13	-0.01	25.88	12.54	cooling
2020-01-26 18:08:25	Message	31.93	 0.05	26.17	 0.02	25.88	12.58	cooling
2020-01-26 18:08:26	Message	31.93	 0.05	26.15	-0.00	25.88	12.56	cooling
2020-01-26 18:08:27	Message	31.94	 0.06	26.15	-0.00	25.88	12.57	cooling
2020-01-26 18:08:28	Message	31.93	 0.04	26.15	-0.00	25.88	12.56	cooling
2020-01-26 18:08:29	Message	31.92	 0.03	26.12	-0.02	25.88	12.52	cooling
2020-01-26 18:08:30	Message	31.93	 0.03	26.15	-0.00	25.88	12.55	cooling
2020-01-26 18:08:31	Message	31.96	 0.06	26.13	-0.01	25.88	12.56	cooling
2020-01-26 18:08:32	Message	31.94	 0.04	26.15	 0.00	25.88	12.55	cooling
2020-01-26 18:08:33	Message	31.96	 0.05	26.16	 0.01	25.88	12.58	cooling
2020-01-26 18:08:34	Message	31.98	 0.06	26.15	-0.00	25.88	12
2020-01-26 18:08:34	Message	.58	cooling
2020-01-26 18:08:35	Message	31.99	 0.07	26.15	-0.00	25.88	12.59	cooling
2020-01-26 18:08:36	Message	31.99	 0.06	26.13	-0.01	25.88	12.57	cooling
2020-01-26 18:08:37	Message	32.00	 0.06	26.15	 0.00	25.88	12.58	cooling
2020-01-26 18:08:38	Message	32.00	 0.06	26.15	 0.00	25.88	12.58	cooling
2020-01-26 18:08:39	Message	32.00	 0.05	26.17	 0.02	25.88	12.60	cooling
2020-01-26 18:08:40	Message	32.02	 0.06	26.16	 0.01	25.88	12.59	cooling
2020-01-26 18:08:41	Message	32.04	 0.07	26.16	 0.01	25.88	12.61	cooling
2020-01-26 18:08:42	Message	32.04	 0.07	26.17	 0.02	25.88	12.61	cooling
2020-01-26 18:08:43	Message	32.05	 0.07	26.18	 0.02	25.88	12.63	cooling
2020-01-26 18:08:44	Message	32.06	 0.07	26.17	 0.01	25.88	12.62	cooling
2020-01-26 18:08:45	Message	32.05	 0.05	26.17	 0.01	25.88	12.61	cooling
2020-01-26 18:08:46	Message	32.07	 0.07	26.19	 0.03	25.88	12.64	cooling
2020-01-26 18:08:47	Message	32.06	 0.05	26.20	 0.04	25.88	12.64	cooling
2020-01-26 18:08:48	Message	32.06	 0.05	26.17	 0.00	25.88	12.61	cooling
2020-01-26 18:08:49	Message	32.08	 0.06	26.20	 0.03	25.88	12.65	cooling
2020-01-26 18:08:50	Message	32.08	 0.05	26.17	-0.00	25.88	12.61	cooling
2020-01-26 18:08:51	Message	32.09	 0.05	26.18	 0.01	25.88	12.63	cooling
2020-01-26 18:08:52	Message	32.09	 0.05	26.20	 0.03	25.88	12.64	cooling
2020-01-26 18:08:53	Message	32.10	 0.06	26.18	 0.01	25.88	12.63	cooling
2020-01-26 18:08:54	Message	32.10	 0.05	26.18	 0.01	25.88	12.63	cooling
2020-01-26 18:08:55	Message	32.11	 0.05	26.20	 0.02	25.88	12.65	cooling
2020-01-26 18:08:56	Message	32.11	 0.05	26.22	 0.04	25.88	12.67	cooling
2020-01-26 18:08:57	Message	32.10	 0.04	26.18	-0.00	25.88	12.62	cooling
2020-01-26 18:08:58	Message	32.11	 0.04	26.18	-0.00	25.88	12.62	cooling
2020-01-26 18:08:59	Message	32.11	 0.04	26.20	 0.02	25.88	12.64	cooling
2020-01-26 18:09:00	Message	32.10	 0.03	26.20	 0.02	25.88	12.63	cooling
2020-01-26 18:09:01	Message	32.11	 0.03	26.20	 0.01	25.88	12.64	cooling
2020-01-26 18:09:02	Message	32.12	 0.04	26.20	 0.01	25.88	12.65	cooling
2020-01-26 18:09:03	Message	32.12	 0.04	26.18	-0.01	25.88	12.62	cooling
2020-01-26 18:09:04	Message	32.12	 0.03	26.20	 0.01	25.88	12.64	cooling
2020-01-26 18:09:05	Message	32.13	 0.04	26.20	 0.01	25.88	12.65	cooling
2020-01-26 18:09:06	Message	32.12	 0.03	26.20	 0.01	25.88	12.64	cooling
2020-01-26 18:09:07	Message	32.15	 0.04	26.18	-0.01	25.88	12.63	cooling
2020-01-26 18:09:08	Message	32.15	 0.04	26.19	 0.00	25.88	12.64	cooling
2020-01-26 18:09:09	Message	32.13	 0.02	26.19	 0.00	25.88	12.63	cooling
2020-01-26 18:09:10	Message	32.13	 0.02	26.21	 0.02	25.88	12.65	cooling
2020-01-26 18:09:11	Message	32.15	 0.03	26.17	-0.02	25.88	12.61	cooling
2020-01-26 18:09:12	Message	32.15	 0.04	26.19	 0.00	25.88	12.64	cooling
2020-01-26 18:09:13	Message	32.14	 0.02	26.18	-0.01	25.88	12.62	cooling
2020-01-26 18:09:14	Message	32.15	 0.03	26.18	-0.01	25.88	12.63	cooling
2020-01-26 18:09:15	Message	32.15	 0.03	26.18	-0.01	25.88	12.62	cooling
2020-01-26 18:09:16	Message	32.15	 0.02	26.20	 0.01	25.88	12.64	cooling
2020-01-26 18:09:17	Message	32.17	 0.04	26.20	 0.01	25.88	12.65	cooling
2020-01-26 18:09:18	Message	32.17	 0.03	26.20	 0.01	25.88	12.65	cooling
2020-01-26 18:09:19	Message	32.16	 0.02	26.17	-0.02	25.88	12.61	cooling
2020-01-26 18:09:20	Message	32.17	 0.03	26.20	 0.01	25.88	12.65	cooling
2020-01-26 18:09:21	Message	32.17	 0.02	26.20	 0.01	25.88	12.65	cooling
2020-01-26 18:09:22	Message	32.18	 0.03	26.20	 0.01	25.88	12.65	cooling
2020-01-26 18:09:23	Message	32.18	 0.03	26.21	 0.02	25.88	12.66	cooling
2020-01-26 18:09:24	Message	32.19	 0.04	26.21	 0.02	25.88	12.67	cooling
2020-01-26 18:09:25	Message	32.17	 0.01	26.20	 0.00	25.88	12.64	cooling
2020-01-26 18:09:26	Message	32.18	 0.02	26.23	 0.03	25.88	12.68	cooling
2020-01-26 18:09:27	Message	32.18	 0.02	26.20	 0.00	25.88	12.64	cooling
2020-01-26 18:09:28	Message	32.20	 0.04	26.21	 0.01	25.88	12.67	cooling
2020-01-26 18:09:29	Message	32.19	 0.02	26.17	-0.03	25.88	12.62	cooling
2020-01-26 18:09:30	Message	32.20	 0.03	26.20	 0.00	25.88	12.66	cooling
2020-01-26 18:09:31	Message	32.19	 0.02	26.20	 0.00	25.88	12.65	cooling
2020-01-26 18:09:32	Message	32.21	 0.03	26.22	 0.02	25.88	12.68	cooling
2020-01-26 18:09:33	Message	32.22	 0.03	26.20	 0.00	25.88	12.66	cooling
2020-01-26 18:09:35	Message	32.22	 0.03	26.20	 0.00	25.88	12.66	cooling
2020-01-26 18:09:36	Message	32.22	 0.03	26.20	 0.00	25.88	12.66	cooling
2020-01-26 18:09:37	Message	32.22	 0.03	26.21	 0.01	25.88	12.67	cooling
2020-01-26 18:09:38	Message	32.22	 0.02	26.21	 0.01	25.88	12.67	cooling
2020-01-26 18:09:39	Message	32.23	 0.03	26.23	 0.03	25.88	12.70	cooling
2020-01-26 18:09:40	Message	32.23	 0.03	26.20	-0.00	25.88	12.66	cooling
2020-01-26 18:09:41	Message	32.25	 0.04	26.23	 0.02	25.88	12.71	cooling
2020-01-26 18:09:42	Message	32.25	 0.04	26.20	-0.01	25.88	12.67	cooling
2020-01-26 18:09:43	Message	32.25	 0.04	26.22	 0.01	25.88	12.70	cooling
2020-01-26 18:09:44	Message	32.25	 0.04	26.23	 0.02	25.88	12.70	cooling
2020-01-26 18:09:45	Message	32.27	 0.05	26.22	 0.01	25.88	12.70	cooling
2020-01-26 18:09:46	Message	32.27	 0.04	26.20	-0.01	25.88	12.68	cooling
2020-01-26 18:09:47	Message	32.26	 0.03	26.23	 0.02	25.88	12.70	cooling
2020-01-26 18:09:48	Message	32.26	 0.03	26.22	 0.01	25.88	12.69	cooling
2020-01-26 18:09:49	Message	32.28	 0.04	26.23	 0.02	25.88	12.71	cooling
2020-01-26 18:09:50	Message	32.27	 0.03	26.23	 0.02	25.88	12.70	cooling
2020-01-26 18:09:51	Message	32.27	 0.03	26.23	 0.01	25.88	12.70	cooling
2020-01-26 18:09:52	Message	32.29	 0.04	26.24	 0.02	25.88	12.73	cooling
2020-01-26 18:09:53	Message	32.27	 0.02	26.22	 0.00	25.88	12.68	cooling
2020-01-26 18:09:54	Message	32.28	 0.03	26.23	 0.01	25.88	12.71	cooling
2020-01-26 18:09:55	Message	32.27	 0.01	26.24	 0.02	25.88	12.70	cooling
2020-01-26 18:09:56	Message	32.29	 0.03	26.25	 0.03	25.88	12
2020-01-26 18:09:56	Message	.73	cooling
2020-01-26 18:09:57	Message	32.29	 0.03	26.24	 0.01	25.88	12.72	cooling
2020-01-26 18:09:58	Message	32.29	 0.03	26.24	 0.01	25.88	12.72	cooling
2020-01-26 18:09:59	Message	32.31	 0.04	26.25	 0.02	25.88	12.74	cooling
2020-01-26 18:10:00	Message	32.31	 0.04	26.24	 0.01	25.88	12.73	cooling
2020-01-26 18:10:01	Message	32.31	 0.03	26.23	-0.00	25.88	12.71	cooling
2020-01-26 18:10:02	Message	32.28	 0.01	26.23	-0.00	25.88	12.69	cooling
2020-01-26 18:10:03	Message	32.30	 0.02	26.23	-0.00	25.88	12.70	cooling
2020-01-26 18:10:04	Message	32.29	 0.01	26.22	-0.01	25.88	12.68	cooling
2020-01-26 18:10:05	Message	32.29	 0.01	26.22	-0.01	25.88	12.68	cooling
2020-01-26 18:10:06	Message	32.31	 0.03	26.25	 0.02	25.88	12.73	cooling
2020-01-26 18:10:07	Message	32.32	 0.03	26.23	-0.00	25.88	12.71	cooling
2020-01-26 18:10:08	Message	32.31	 0.02	26.23	-0.00	25.88	12.70	cooling
2020-01-26 18:10:09	Message	32.31	 0.02	26.24	 0.01	25.88	12.72	cooling
2020-01-26 18:10:10	Message	32.30	 0.01	26.22	-0.01	25.88	12.68	cooling
2020-01-26 18:10:11	Message	32.33	 0.03	26.24	 0.01	25.88	12.73	cooling
2020-01-26 18:10:12	Message	32.33	 0.03	26.24	 0.01	25.88	12.72	cooling
2020-01-26 18:10:13	Message	32.31	 0.01	26.23	-0.00	25.88	12.70	cooling
2020-01-26 18:10:14	Message	32.31	 0.00	26.22	-0.01	25.88	12.68	cooling
2020-01-26 18:10:15	Message	32.31	 0.00	26.25	 0.02	25.88	12.72	cooling
2020-01-26 18:10:16	Message	32.31	 0.01	26.24	 0.01	25.88	12.71	cooling
2020-01-26 18:10:17	Message	32.31	 0.00	26.25	 0.02	25.88	12.72	cooling
2020-01-26 18:10:18	Message	32.33	 0.02	26.25	 0.01	25.88	12.73	cooling
2020-01-26 18:10:19	Message	32.30	-0.01	26.23	-0.01	25.88	12.69	cooling
2020-01-26 18:10:20	Message	32.31	 0.00	26.25	 0.01	25.88	12.71	cooling
2020-01-26 18:10:21	Message	32.29	-0.01	26.25	 0.01	25.88	12.70	cooling
2020-01-26 18:10:22	Message	32.31	 0.01	26.25	 0.01	25.88	12.72	cooling
2020-01-26 18:10:23	Message	32.29	-0.01	26.24	 0.00	25.88	12.69	cooling
2020-01-26 18:10:24	Message	32.28	-0.02	26.25	 0.01	25.88	12.70	cooling
2020-01-26 18:10:25	Message	32.29	-0.01	26.25	 0.01	25.88	12.70	cooling
2020-01-26 18:10:26	Message	32.30	-0.00	26.25	 0.01	25.88	12
2020-01-26 18:10:26	Message	.71	cooling
2020-01-26 18:10:27	Message	32.30	-0.00	26.25	 0.01	25.88	12.71	cooling
2020-01-26 18:10:28	Message	32.31	 0.01	26.26	 0.02	25.88	12.73	cooling
2020-01-26 18:10:29	Message	32.29	-0.01	26.24	-0.00	25.88	12.69	cooling
2020-01-26 18:10:30	Message	32.29	-0.01	26.25	 0.01	25.88	12.71	cooling
2020-01-26 18:10:31	Message	32.28	-0.01	26.24	-0.00	25.88	12.69	cooling
2020-01-26 18:10:32	Message	32.28	-0.01	26.24	-0.00	25.88	12.69	cooling
2020-01-26 18:10:33	Message	32.31	 0.01	26.23	-0.01	25.88	12.70	cooling
2020-01-26 18:10:34	Message	32.28	-0.01	26.25	 0.01	25.88	12.70	cooling
2020-01-26 18:10:35	Message	32.28	-0.02	26.24	-0.00	25.88	12.69	cooling
2020-01-26 18:10:36	Message	32.28	-0.01	26.25	 0.01	25.88	12.70	cooling
2020-01-26 18:10:37	Message	32.28	-0.01	26.23	-0.01	25.88	12.68	cooling
2020-01-26 18:10:38	Message	32.27	-0.02	26.25	 0.01	25.88	12.69	cooling
2020-01-26 18:10:39	Message	32.28	-0.01	26.23	-0.01	25.88	12.68	cooling
2020-01-26 18:10:40	Message	32.26	-0.02	26.24	-0.00	25.88	12.68	cooling
2020-01-26 18:10:41	Message	32.28	-0.00	26.24	-0.00	25.88	12.70	cooling
2020-01-26 18:10:42	Message	32.27	-0.02	26.25	 0.01	25.88	12.70	cooling
2020-01-26 18:10:43	Message	32.28	 0.00	26.26	 0.02	25.88	12.72	cooling
2020-01-26 18:10:44	Message	32.26	-0.02	26.27	 0.03	25.88	12.71	cooling
2020-01-26 18:10:45	Message	32.28	 0.00	26.25	 0.00	25.88	12.71	cooling
2020-01-26 18:10:46	Message	32.28	 0.00	26.26	 0.01	25.88	12.72	cooling
2020-01-26 18:10:47	Message	32.28	-0.01	26.24	-0.01	25.88	12.69	cooling
2020-01-26 18:10:48	Message	32.26	-0.02	26.26	 0.01	25.88	12.70	cooling
2020-01-26 18:10:49	Message	32.27	-0.01	26.23	-0.02	25.88	12.68	cooling
2020-01-26 18:10:50	Message	32.27	-0.01	26.24	-0.01	25.88	12.69	cooling
2020-01-26 18:10:51	Message	32.26	-0.01	26.24	-0.01	25.88	12.68	cooling
2020-01-26 18:10:52	Message	32.26	-0.01	26.24	-0.01	25.88	12.69	cooling
2020-01-26 18:10:53	Message	32.27	-0.01	26.24	-0.00	25.88	12.69	cooling
2020-01-26 18:10:54	Message	32.27	-0.00	26.24	-0.00	25.88	12.69	cooling
2020-01-26 18:10:55	Message	32.27	-0.00	26.23	-0.01	25.88	12.68	cooling
2020-01-26 18:10:56	Message	32.27	-0.00	26.23	-0.01	25.88	12.68	cooling
2020-01-26 18:10:57	Message	32.27	-0.00	26.22	-0.02	25.88	12.67	cooling
2020-01-26 18:10:58	Message	32.27	-0.00	26.22	-0.02	25.88	12.67	cooling
2020-01-26 18:10:59	Message	32.27	-0.00	26.22	-0.02	25.88	12
2020-01-26 18:10:59	Message	.67	cooling
2020-01-26 18:11:00	Message	32.28	 0.00	26.22	-0.02	25.88	12.68	cooling
2020-01-26 18:11:01	Message	32.28	 0.00	26.20	-0.03	25.88	12.66	cooling
2020-01-26 18:11:02	Message	32.27	-0.00	26.23	-0.00	25.88	12.68	cooling
2020-01-26 18:11:03	Message	32.27	-0.00	26.23	-0.00	25.88	12.68	cooling
2020-01-26 18:11:04	Message	32.28	 0.01	26.23	-0.00	25.88	12.69	cooling
2020-01-26 18:11:05	Message	32.26	-0.01	26.23	-0.00	25.88	12.68	cooling
2020-01-26 18:11:06	Message	32.30	 0.02	26.22	-0.01	25.88	12.69	cooling
2020-01-26 18:11:07	Message	32.25	-0.02	26.21	-0.02	25.88	12
2020-01-26 18:11:07	Message	.65	cooling
2020-01-26 18:11:08	Message	32.28	 0.01	26.22	-0.01	25.88	12.68	cooling
2020-01-26 18:11:09	Message	32.26	-0.01	26.24	 0.01	25.88	12.69	cooling
2020-01-26 18:11:10	Message	32.28	 0.00	26.21	-0.02	25.88	12.67	cooling
2020-01-26 18:11:11	Message	32.26	-0.01	26.21	-0.02	25.88	12.66	cooling
2020-01-26 18:11:12	Message	32.28	 0.00	26.23	 0.01	25.88	12.69	cooling
2020-01-26 18:11:13	Message	32.26	-0.01	26.21	-0.01	25.94	12.66	cooling
2020-01-26 18:11:14	Message	32.27	-0.00	26.23	 0.01	25.88	12.68	cooling
2020-01-26 18:11:15	Message	32.27	-0.00	26.23	 0.01	25.94	12.68	cooling
2020-01-26 18:11:16	Message	32.26	-0.01	26.20	-0.02	25.88	12.65	cooling
2020-01-26 18:11:17	Message	32.26	-0.01	26.22	-0.00	25.88	12.67	cooling
2020-01-26 18:11:19	Message	32.27	 0.00	26.23	 0.01	25.88	12.68	cooling
2020-01-26 18:11:20	Message	32.28	 0.01	26.22	-0.00	25.94	12.68	cooling
2020-01-26 18:11:20	Message	32.25	-0.02	26.23	 0.01	25.88	12.67	cooling
2020-01-26 18:11:21	Message	32.25	-0.01	26.21	-0.01	25.88	12.65	cooling
2020-01-26 18:11:22	Message	32.26	-0.00	26.21	-0.01	25.88	12.66	cooling
2020-01-26 18:11:23	Message	32.25	-0.01	26.20	-0.02	25.88	12.64	cooling
2020-01-26 18:11:24	Message	32.25	-0.01	26.21	-0.01	25.88	12.65	cooling
2020-01-26 18:11:25	Message	32.24	-0.02	26.23	 0.01	25.94	12.67	cooling
2020-01-26 18:11:27	Message	32.24	-0.02	26.22	 0.00	25.88	12.66	cooling
2020-01-26 18:11:28	Message	32.25	-0.00	26.22	 0.00	25.94	12.67	cooling
2020-01-26 18:11:29	Message	32.26	 0.00	26.22	 0.00	25.88	12.67	cooling
2020-01-26 18:11:30	Message	32.25	-0.01	26.24	 0.02	25.88	12.68	cooling
2020-01-26 18:11:31	Message	32.25	-0.01	26.19	-0.03	25.88	12.63	cooling
2020-01-26 18:11:32	Message	32.25	-0.00	26.24	 0.02	25.94	12.69	cooling
2020-01-26 18:11:33	Message	32.25	-0.00	26.23	 0.01	25.88	12.68	cooling
2020-01-26 18:11:34	Message	32.26	 0.01	26.21	-0.01	25.88	12.66	cooling
2020-01-26 18:11:35	Message	32.25	-0.01	26.23	 0.01	25.88	12.67	cooling
2020-01-26 18:11:36	Message	32.25	-0.00	26.22	-0.00	25.88	12.67	cooling
2020-01-26 18:11:37	Message	32.25	-0.01	26.20	-0.02	25.94	12.64	cooling
2020-01-26 18:11:38	Message	32.24	-0.01	26.23	 0.01	25.94	12.67	cooling
2020-01-26 18:11:39	Message	32.25	-0.01	26.23	 0.01	25.88	12.68	cooling
2020-01-26 18:11:40	Message	32.23	-0.02	26.22	-0.00	25.88	12.65	cooling
2020-01-26 18:11:41	Message	32.23	-0.02	26.18	-0.04	25.94	12.61	cooling
2020-01-26 18:11:42	Message	32.25	-0.00	26.23	 0.01	25.88	12.68	cooling
2020-01-26 18:11:43	Message	32.25	-0.00	26.20	-0.02	25.88	12.65	cooling
2020-01-26 18:11:44	Message	32.24	-0.01	26.21	-0.01	25.88	12.65	cooling
2020-01-26 18:11:45	Message	32.23	-0.01	26.19	-0.02	25.88	12.63	cooling
2020-01-26 18:11:46	Message	32.25	 0.00	26.22	 0.01	25.88	12.67	cooling
2020-01-26 18:11:47	Message	32.22	-0.02	26.21	-0.00	25.88	12.64	cooling
2020-01-26 18:11:48	Message	32.22	-0.02	26.20	-0.01	25.94	12.63	cooling
2020-01-26 18:11:49	Message	32.25	 0.00	26.20	-0.01	25.88	12.65	cooling
2020-01-26 18:11:50	Message	32.24	-0.00	26.20	-0.01	25.94	12.64	cooling
2020-01-26 18:11:51	Message	32.24	-0.00	26.20	-0.01	25.88	12.64	cooling
2020-01-26 18:11:52	Message	32.22	-0.02	26.20	-0.01	25.88	12.63	cooling
2020-01-26 18:11:53	Message	32.23	-0.01	26.19	-0.02	25.94	12.63	cooling
2020-01-26 18:11:54	Message	32.24	 0.00	26.19	-0.02	25.94	12.64	cooling
2020-01-26 22:38:11	Message	32.23	-0.01	26.19	-0.01	25.88	12.63	cooling		
32.22	-0.01	26.19	-0.01	25.94	12.62	cooling		
32.23	-0.00	26.19	-0.01	25.94	12.63	cooling		
32.24	 0.00	26.19	-0.01	25.88	12.64	cooling		
32.24	 0.00	26.20	 0.00	25.94	12.65	cooling		
32.25	 0.01	26.20	 0.00	25.88	12.65	cooling		
32.24	 0.00	26.19	-0.01	25.94	12.64	cooling		
32.25	 0.01	26.18	-0.02	25.94	12.63	cooling		
32.24	 0.00	26.18	-0.02	25.94	12.63	cooling		
32.24	 0.00	26.19	-0.00	25.88	12.64	cooling		
32.24	 0.00	26.17	-0.02	25.94	12.61	cooling		
32.24	 0.00	26.18	-0.01	25.94	12.63	cooling		
32.25	 0.01	26.19	-0.00	25.94	12.65	cooling		
32.27	 0.03	26.19	-0.00	25.88	12.66	cooling		
32.26	 0.02	26.19	-0.00	25.88	12.65	cooling		
32.25	 0.01	26.18	-0.01	25.94	12.63	cooling		
32.25	 0.00	26.18	-0.01	25.94	12.63	cooling		
32.25	 0.01	26.18	-0.01	25.94	12.63	cooling		
32.27	 0.02	26.17	-0.02	25.94	12.63	cooling		
32.27	 0.02	26.20	 0.01	25.94	12.66	cooling		
32.25	 0.00	26.20	 0.01	25.94	12.65	cooling		
32.26	 0.01	26.18	-0.01	25.94	12.64	cooling		
32.26	 0.01	26.21	 0.02	25.94	12.67	cooling		
32.27	 0.01	26.19	-0.00	25.94	12.65	cooling		
