2020-01-12 21:11:34	Message	31.48	-0.01	25.14	-0.01	25.06	11.43	cooling
2020-01-12 21:11:35	Message	31.48	-0.01	25.14	-0.01	25.06	11.43	cooling
2020-01-12 21:11:36	Message	31.48	-0.01	25.16	 0.01	25.13	11.45	cooling
2020-01-12 21:11:37	Message	31.46	-0.03	25.15	-0.00	25.13	11.42	cooling
2020-01-12 21:11:38	Message	31.47	-0.02	25.14	-0.01	25.06	11.42	cooling
2020-01-12 21:11:39	Message	31.48	-0.01	25.15	 0.00	25.13	11.44	cooling
2020-01-12 21:11:40	Message	31.47	-0.01	25.15	 0.00	25.13	11.43	cooling
2020-01-12 21:11:41	Message	31.47	-0.01	25.15	 0.00	25.13	11.43	cooling
2020-01-12 21:11:42	Message	31.48	-0.00	25.16	 0.01	25.13	11.45	cooling
2020-01-12 21:11:43	Message	31.48	-0.00	25.17	 0.02	25.13	11.46	cooling
2020-01-12 21:11:44	Message	31.47	-0.01	25.16	 0.01	25.13	11.45	cooling
2020-01-12 21:11:45	Message	31.46	-0.02	25.15	-0.00	25.13	11.43	cooling
2020-01-12 21:11:46	Message	31.48	 0.01	25.13	-0.02	25.13	11.43	cooling
2020-01-12 21:11:47	Message	31.46	-0.02	25.13	-0.02	25.13	11.41	cooling
2020-01-12 21:11:48	Message	31.47	-0.01	25.13	-0.02	25.13	11.42	cooling
2020-01-12 21:11:49	Message	31.46	-0.01	25.13	-0.02	25.13	11.41	cooling
2020-01-12 21:11:50	Message	31.48	 0.01	25.14	-0.00	25.13	11.44	cooling
2020-01-12 21:11:51	Message	31.48	 0.00	25.12	-0.02	25.13	11.41	cooling
2020-01-12 21:11:52	Message	31.46	-0.01	25.10	-0.03	25.13	11.39	cooling
2020-01-12 21:11:53	Message	31.48	 0.00	25.13	-0.01	25.13	11.42	cooling
2020-01-12 21:11:54	Message	31.48	 0.00	25.13	-0.01	25.13	11.42	cooling
2020-01-12 21:11:55	Message	31.48	 0.00	25.12	-0.02	25.13	11.41	cooling
2020-01-12 21:11:56	Message	31.48	 0.00	25.10	-0.02	25.13	11.40	cooling
2020-01-12 21:11:57	Message	31.48	 0.00	25.13	-0.00	25.13	11.42	cooling
2020-01-12 21:11:58	Message	31.50	 0.02	25.12	-0.01	25.13	11.43	cooling
2020-01-12 21:11:59	Message	31.48	 0.01	25.13	-0.00	25.13	11.43	cooling
2020-01-12 21:12:00	Message	31.48	 0.01	25.13	-0.00	25.13	11.43	cooling
2020-01-12 21:12:01	Message	31.50	 0.02	25.13	-0.00	25.13	11.44	cooling
2020-01-12 21:12:02	Message	31.51	 0.02	25.13	-0.00	25.13	11.44	cooling
2020-01-12 21:12:03	Message	31.49	 0.01	25.12	-0.01	25.13	11.42	cooling
2020-01-12 21:12:04	Message	31.52	 0.03	25.09	-0.03	25.13	11.42	cooling
2020-01-12 21:12:05	Message	31.51	 0.02	25.13	 0.00	25.13	11.44	cooling
2020-01-12 21:12:06	Message	31.50	 0.01	25.13	 0.00	25.13	11.43	cooling
2020-01-12 21:12:07	Message	31.51	 0.02	25.13	 0.00	25.13	11.44	cooling
2020-01-12 21:12:08	Message	31.52	 0.03	25.10	-0.02	25.13	11.42	cooling
2020-01-12 21:12:09	Message	31.52	 0.02	25.10	-0.02	25.13	11.42	cooling
2020-01-12 21:12:10	Message	31.51	 0.01	25.10	-0.01	25.13	11.42	cooling
2020-01-12 21:12:11	Message	31.54	 0.03	25.12	-0.00	25.13	11.44	cooling
2020-01-12 21:12:12	Message	31.53	 0.02	25.08	-0.03	25.13	11.40	cooling
2020-01-12 21:12:13	Message	31.55	 0.04	25.12	 0.00	25.13	11.45	cooling
2020-01-12 21:12:14	Message	31.54	 0.02	25.12	 0.00	25.13	11.44	cooling
2020-01-12 21:12:15	Message	31.54	 0.02	25.12	 0.00	25.13	11.44	cooling
2020-01-12 21:12:16	Message	31.55	 0.03	25.09	-0.02	25.13	11.42	cooling
2020-01-12 21:12:17	Message	31.57	 0.04	25.12	 0.00	25.13	11.45	cooling
2020-01-12 21:12:18	Message	31.57	 0.04	25.12	 0.00	25.13	11.45	cooling
2020-01-12 21:12:19	Message	31.57	 0.04	25.13	 0.01	25.13	11.46	cooling
2020-01-12 21:12:20	Message	31.58	 0.05	25.12	 0.00	25.13	11.46	cooling
2020-01-12 21:12:21	Message	31.60	 0.05	25.13	 0.01	25.13	11.48	cooling
2020-01-12 21:12:22	Message	31.59	 0.04	25.13	 0.01	25.13	11.47	cooling
2020-01-12 21:12:23	Message	31.61	 0.05	25.14	 0.02	25.13	11.49	cooling
2020-01-12 21:12:24	Message	31.61	 0.05	25.14	 0.02	25.13	11.49	cooling
2020-01-12 21:12:25	Message	31.62	 0.06	25.15	 0.02	25.13	11.51	cooling
2020-01-12 21:12:26	Message	31.63	 0.06	25.15	 0.02	25.13	11
2020-01-12 21:12:27	Message	.51	cooling
2020-01-12 21:12:28	Message	31.64	 0.06	25.18	 0.05	25.13	11.54	cooling
2020-01-12 21:12:29	Message	31.64	 0.06	25.17	 0.03	25.13	11.53	cooling
2020-01-12 21:12:30	Message	31.64	 0.05	25.16	 0.02	25.13	11.51	cooling
2020-01-12 21:12:31	Message	31.66	 0.06	25.19	 0.05	25.13	11.56	cooling
2020-01-12 21:12:32	Message	31.64	 0.04	25.20	 0.05	25.13	11.56	cooling
2020-01-12 21:12:33	Message	31.64	 0.04	25.19	 0.04	25.13	11.54	cooling
2020-01-12 21:12:34	Message	31.65	 0.04	25.21	 0.05	25.13	11.57	cooling
2020-01-12 21:12:35	Message	31.64	 0.02	25.21	 0.05	25.13	11.55	cooling
2020-01-12 21:12:36	Message	31.65	 0.03	25.20	 0.03	25.13	11.55	cooling
2020-01-12 21:12:37	Message	31.64	 0.02	25.24	 0.07	25.13	11.58	cooling
2020-01-12 21:12:38	Message	31.64	 0.02	25.24	 0.06	25.13	11.59	cooling
2020-01-12 21:12:39	Message	31.65	 0.03	25.21	 0.03	25.13	11.56	cooling
2020-01-12 21:12:40	Message	31.66	 0.03	25.23	 0.04	25.13	11.58	cooling
2020-01-12 21:12:41	Message	31.65	 0.02	25.22	 0.03	25.13	11.57	cooling
2020-01-12 21:12:42	Message	31.64	 0.01	25.24	 0.05	25.13	11.58	cooling
2020-01-12 21:12:43	Message	31.64	 0.01	25.27	 0.06	25.13	11.60	cooling
2020-01-12 21:12:44	Message	31.64	 0.01	25.24	 0.04	25.13	11.58	cooling
2020-01-12 21:12:45	Message	31.64	 0.00	25.24	 0.03	25.13	11.57	cooling
2020-01-12 21:12:46	Message	31.63	-0.00	25.25	 0.04	25.13	11.58	cooling
2020-01-12 21:12:47	Message	31.64	 0.00	25.23	 0.02	25.13	11.56	cooling
2020-01-12 21:12:48	Message	31.64	 0.01	25.23	 0.01	25.13	11.57	cooling
2020-01-12 21:12:49	Message	31.62	-0.01	25.23	 0.01	25.13	11.55	cooling
2020-01-12 21:12:50	Message	31.62	-0.01	25.23	 0.01	25.13	11.55	cooling
2020-01-12 21:12:51	Message	31.62	-0.01	25.27	 0.04	25.13	11.58	cooling
2020-01-12 21:12:52	Message	31.61	-0.02	25.25	 0.03	25.13	11.56	cooling
2020-01-12 21:12:53	Message	31.61	-0.02	25.24	 0.01	25.13	11.55	cooling
2020-01-12 21:12:54	Message	31.61	-0.01	25.24	 0.01	25.13	11.56	cooling
2020-01-12 21:12:55	Message	31.61	-0.02	25.27	 0.03	25.13	11.58	cooling
2020-01-12 21:12:56	Message	31.60	-0.02	25.24	 0.01	25.13	11.55	cooling
2020-01-12 21:12:57	Message	31.61	-0.01	25.28	 0.04	25.13	11.59	cooling
2020-01-12 21:12:58	Message	31.61	-0.01	25.25	 0.01	25.13	11.57	cooling
2020-01-12 21:12:59	Message	31.59	-0.02	25.25	 0.01	25.13	11.56	cooling
2020-01-12 21:13:00	Message	31.58	-0.03	25.24	 0.00	25.13	11.54	cooling
2020-01-12 21:13:01	Message	31.58	-0.03	25.25	 0.01	25.13	11.56	cooling
2020-01-12 21:13:02	Message	31.57	-0.03	25.27	 0.02	25.13	11.56	cooling
2020-01-12 21:13:03	Message	31.57	-0.03	25.27	 0.02	25.13	11.56	cooling
2020-01-12 21:13:04	Message	31.57	-0.02	25.27	 0.02	25.13	11.57	cooling
2020-01-12 21:13:05	Message	31.57	-0.02	25.28	 0.02	25.13	11.58	cooling
2020-01-12 21:13:06	Message	31.57	-0.02	25.27	 0.01	25.13	11.57	cooling
2020-01-12 21:13:07	Message	31.58	-0.01	25.28	 0.02	25.13	11.59	cooling
2020-01-12 21:13:08	Message	31.58	-0.01	25.28	 0.02	25.13	11.59	cooling
2020-01-12 21:13:09	Message	31.61	 0.01	25.28	 0.02	25.13	11.60	cooling
2020-01-12 21:13:10	Message	31.58	-0.01	25.28	 0.01	25.13	11.59	cooling
2020-01-12 21:13:11	Message	31.60	 0.00	25.30	 0.03	25.13	11
2020-01-12 21:13:11	Message	.62	cooling
2020-01-12 21:13:12	Message	31.57	-0.02	25.30	 0.03	25.13	11.60	cooling
2020-01-12 21:13:13	Message	31.59	-0.00	25.28	 0.01	25.13	11.59	cooling
2020-01-12 21:13:14	Message	31.59	-0.00	25.28	 0.01	25.13	11.59	cooling
2020-01-12 21:13:15	Message	31.59	-0.00	25.31	 0.03	25.13	11.63	cooling
2020-01-12 21:13:16	Message	31.60	 0.01	25.30	 0.02	25.13	11.62	cooling
2020-01-12 21:13:17	Message	31.58	-0.01	25.30	 0.02	25.13	11.61	cooling
2020-01-12 21:13:18	Message	31.59	-0.00	25.31	 0.03	25.13	11.63	cooling
2020-01-12 21:13:19	Message	31.58	-0.01	25.30	 0.01	25.13	11.61	cooling
2020-01-12 21:13:20	Message	31.59	 0.00	25.32	 0.03	25.13	11.64	cooling
2020-01-12 21:13:21	Message	31.59	 0.00	25.30	 0.01	25.13	11.62	cooling
2020-01-12 21:13:22	Message	31.58	-0.01	25.30	 0.01	25.13	11.61	cooling
2020-01-12 21:13:23	Message	31.59	 0.00	25.30	 0.01	25.13	11.62	cooling
2020-01-12 21:13:24	Message	31.57	-0.01	25.30	 0.01	25.13	11.60	cooling
2020-01-12 21:13:25	Message	31.58	-0.00	25.30	 0.01	25.13	11.61	cooling
2020-01-12 21:13:26	Message	31.57	-0.01	25.32	 0.03	25.13	11.63	cooling
2020-01-12 21:13:27	Message	31.57	-0.02	25.30	 0.00	25.13	11.60	cooling
2020-01-12 21:13:28	Message	31.55	-0.03	25.30	 0.00	25.13	11.59	cooling
2020-01-12 21:13:29	Message	31.56	-0.02	25.32	 0.02	25.13	11.62	cooling
2020-01-12 21:13:30	Message	31.56	-0.02	25.32	 0.02	25.13	11.62	cooling
2020-01-12 21:13:31	Message	31.54	-0.03	25.30	-0.00	25.13	11.59	cooling
2020-01-12 21:13:32	Message	31.55	-0.02	25.31	 0.01	25.13	11.61	cooling
2020-01-12 21:13:33	Message	31.54	-0.03	25.32	 0.02	25.13	11
2020-01-12 21:13:33	Message	.61	cooling
2020-01-12 21:13:34	Message	31.54	-0.03	25.31	 0.01	25.13	11.60	cooling
2020-01-12 21:13:35	Message	31.54	-0.02	25.31	 0.01	25.13	11
2020-01-12 21:13:35	Message	.61	cooling
2020-01-12 21:13:36	Message	31.54	-0.02	25.32	 0.01	25.13	11.61	cooling
2020-01-12 21:13:37	Message	31.53	-0.03	25.29	-0.02	25.13	11.58	cooling
2020-01-12 21:13:38	Message	31.54	-0.01	25.30	-0.00	25.13	11.60	cooling
2020-01-12 21:13:39	Message	31.53	-0.02	25.29	-0.01	25.13	11.58	cooling
2020-01-12 21:13:40	Message	31.54	-0.01	25.31	 0.01	25.13	11.61	cooling
2020-01-12 21:13:41	Message	31.54	-0.01	25.31	 0.01	25.13	11.61	cooling
2020-01-12 21:13:42	Message	31.54	-0.01	25.30	-0.00	25.13	11.60	cooling
2020-01-12 21:13:43	Message	31.53	-0.02	25.29	-0.01	25.13	11.58	cooling
2020-01-12 21:13:44	Message	31.52	-0.02	25.31	 0.01	25.13	11.60	cooling
2020-01-12 21:13:45	Message	31.52	-0.02	25.31	 0.01	25.13	11.60	cooling
2020-01-12 21:13:46	Message	31.52	-0.02	25.31	 0.01	25.13	11.60	cooling
2020-01-12 21:13:47	Message	31.52	-0.02	25.30	-0.00	25.13	11.59	cooling
2020-01-12 21:13:48	Message	31.52	-0.02	25.30	-0.00	25.13	11.59	cooling
2020-01-12 21:13:49	Message	31.52	-0.01	25.32	 0.02	25.13	11.62	cooling
2020-01-12 21:13:50	Message	31.52	-0.01	25.31	 0.00	25.13	11.61	cooling
2020-01-12 21:13:51	Message	31.52	-0.01	25.32	 0.01	25.13	11.62	cooling
2020-01-12 21:13:52	Message	31.52	-0.01	25.34	 0.03	25.13	11
2020-01-12 21:13:52	Message	.64	cooling
2020-01-12 21:13:53	Message	31.52	-0.01	25.31	-0.00	25.13	11.61	cooling
2020-01-12 21:13:54	Message	31.53	-0.00	25.33	 0.02	25.13	11.63	cooling
2020-01-12 21:13:55	Message	31.52	-0.01	25.32	 0.01	25.13	11.62	cooling
2020-01-12 21:13:56	Message	31.53	-0.00	25.32	 0.01	25.13	11.62	cooling
2020-01-12 21:13:57	Message	31.53	-0.00	25.33	 0.02	25.13	11.64	cooling
2020-01-12 21:13:58	Message	31.54	 0.01	25.34	 0.02	25.13	11.65	cooling
2020-01-12 21:13:59	Message	31.52	-0.01	25.34	 0.02	25.13	11.64	cooling
2020-01-12 21:14:00	Message	31.52	-0.01	25.35	 0.03	25.13	11.65	cooling
2020-01-12 21:14:01	Message	31.53	 0.00	25.33	 0.01	25.13	11.64	cooling
2020-01-12 21:14:02	Message	31.54	 0.01	25.33	 0.01	25.13	11.64	cooling
2020-01-12 21:14:03	Message	31.52	-0.01	25.34	 0.02	25.13	11.64	cooling
2020-01-12 21:14:04	Message	31.53	 0.00	25.35	 0.02	25.13	11.66	cooling
2020-01-12 21:14:05	Message	31.54	 0.01	25.37	 0.04	25.13	11.68	cooling
2020-01-12 21:14:06	Message	31.53	-0.00	25.36	 0.03	25.13	11.67	cooling
2020-01-12 21:14:07	Message	31.53	-0.00	25.36	 0.02	25.13	11.67	cooling
2020-01-12 21:14:08	Message	31.55	 0.02	25.37	 0.03	25.13	11.70	cooling
2020-01-12 21:14:09	Message	31.54	 0.00	25.37	 0.03	25.13	11.68	cooling
2020-01-12 21:14:10	Message	31.55	 0.02	25.37	 0.03	25.19	11.69	cooling
2020-01-12 21:14:11	Message	31.53	-0.00	25.37	 0.02	25.13	11.68	cooling
2020-01-12 21:14:12	Message	31.54	 0.00	25.36	 0.01	25.19	11.67	cooling
2020-01-12 21:14:13	Message	31.54	 0.01	25.37	 0.02	25.13	11.69	cooling
2020-01-12 21:14:15	Message	31.53	-0.01	25.38	 0.03	25.13	11.69	cooling
2020-01-12 21:14:16	Message	31.54	 0.00	25.37	 0.01	25.13	11.68	cooling
2020-01-12 21:14:17	Message	31.55	 0.02	25.38	 0.02	25.13	11.70	cooling
2020-01-12 21:14:18	Message	31.55	 0.01	25.39	 0.03	25.13	11.71	cooling
2020-01-12 21:14:19	Message	31.55	 0.01	25.39	 0.03	25.13	11.71	cooling
2020-01-12 21:14:20	Message	31.56	 0.02	25.42	 0.04	25.13	11.74	cooling
2020-01-12 21:14:21	Message	31.61	 0.06	25.42	 0.04	25.13	11.78	cooling
2020-01-12 21:14:22	Message	31.63	 0.07	25.42	 0.04	25.19	11.78	cooling
2020-01-12 21:14:23	Message	31.67	 0.10	25.40	 0.02	25.13	11.80	cooling
2020-01-12 21:14:24	Message	31.73	 0.15	25.42	 0.03	25.19	11.85	cooling
2020-01-12 21:14:25	Message	31.77	 0.16	25.44	 0.05	25.13	11.89	cooling
2020-01-12 21:14:26	Message	31.80	 0.17	25.40	 0.01	25.13	11.87	cooling
2020-01-12 21:14:27	Message	31.83	 0.18	25.42	 0.02	25.19	11.89	cooling
2020-01-12 21:14:28	Message	31.87	 0.21	25.44	 0.04	25.13	11.94	cooling
2020-01-12 21:14:29	Message	31.91	 0.22	25.42	 0.01	25.13	11.93	cooling
2020-01-12 21:14:30	Message	31.97	 0.25	25.44	 0.03	25.13	11.98	cooling
2020-01-12 21:14:31	Message	32.02	 0.28	25.46	 0.05	25.13	12.03	cooling
2020-01-12 21:14:32	Message	32.06	 0.28	25.45	 0.03	25.13	12.03	cooling
2020-01-12 21:14:33	Message	32.12	 0.30	25.45	 0.03	25.13	12.05	cooling
2020-01-12 21:14:34	Message	32.15	 0.30	25.45	 0.03	25.13	12.06	cooling
2020-01-12 21:14:35	Message	32.20	 0.32	25.45	 0.02	25.13	12.08	cooling
2020-01-12 21:14:36	Message	32.25	 0.33	25.45	 0.02	25.13	12.09	cooling
2020-01-12 21:14:37	Message	32.31	 0.36	25.45	 0.02	25.19	12.12	cooling
2020-01-12 21:14:38	Message	32.35	 0.36	25.45	 0.02	25.19	12.13	cooling
2020-01-12 21:14:39	Message	32.38	 0.35	25.46	 0.03	25.13	12.14	cooling
2020-01-12 21:14:40	Message	32.46	 0.38	25.48	 0.04	25.19	12.20	cooling
2020-01-12 21:14:41	Message	32.51	 0.39	25.47	 0.03	25.19	12.21	cooling
2020-01-12 21:14:42	Message	32.59	 0.42	25.47	 0.03	25.19	12.24	cooling
2020-01-12 21:14:43	Message	32.66	 0.44	25.47	 0.02	25.13	12.27	cooling
2020-01-12 21:14:44	Message	32.74	 0.47	25.48	 0.03	25.13	12.31	cooling
2020-01-12 21:14:45	Message	32.94	 0.60	25.50	 0.05	25.13	12.45	cooling
2020-01-12 21:14:46	Message	33.18	 0.76	25.51	 0.05	25.19	12.60	cooling
2020-01-12 21:14:47	Message	33.31	 0.80	25.50	 0.04	25.13	12
2020-01-12 21:14:47	Message	.65	cooling
2020-01-12 21:14:48	Message	33.43	 0.83	25.51	 0.04	25.19	12.69	cooling
2020-01-12 21:14:49	Message	33.56	 0.86	25.52	 0.05	25.13	12.75	cooling
2020-01-12 21:14:50	Message	33.69	 0.89	25.52	 0.04	25.13	12.80	cooling
2020-01-12 21:14:51	Message	33.79	 0.89	25.52	 0.04	25.13	12.82	cooling
2020-01-12 21:14:52	Message	33.88	 0.88	25.53	 0.04	25.19	12.84	cooling
2020-01-12 21:14:53	Message	33.94	 0.85	25.53	 0.04	25.13	12.83	cooling
2020-01-12 21:14:54	Message	33.99	 0.81	25.53	 0.04	25.19	12.82	cooling
2020-01-12 21:14:55	Message	34.05	 0.78	25.53	 0.03	25.19	12.81	cooling
2020-01-12 21:14:56	Message	34.06	 0.72	25.53	 0.03	25.19	12.78	cooling
2020-01-12 21:14:57	Message	34.08	 0.66	25.53	 0.03	25.13	12.74	cooling
2020-01-12 21:14:58	Message	34.10	 0.61	25.52	 0.01	25.19	12.71	cooling
2020-01-12 21:14:59	Message	34.09	 0.55	25.54	 0.03	25.13	12.69	cooling
2020-01-12 21:15:00	Message	34.08	 0.48	25.52	 0.01	25.19	12
2020-01-12 21:15:00	Message	.62	cooling
2020-01-12 21:15:01	Message	34.07	 0.42	25.53	 0.02	25.19	12.60	cooling
2020-01-12 21:15:02	Message	34.03	 0.35	25.53	 0.02	25.19	12.55	cooling
2020-01-12 21:15:03	Message	34.02	 0.30	25.53	 0.01	25.19	12.52	cooling
2020-01-12 21:15:04	Message	34.02	 0.27	25.56	 0.03	25.13	12.52	cooling
2020-01-12 21:15:05	Message	33.99	 0.22	25.53	 0.01	25.19	12.46	cooling
2020-01-12 21:15:06	Message	33.98	 0.18	25.54	 0.02	25.13	12.45	cooling
2020-01-12 21:15:07	Message	33.96	 0.14	25.54	 0.02	25.19	12.42	cooling
2020-01-12 21:15:08	Message	33.98	 0.15	25.54	 0.02	25.19	12.43	cooling
